1000000.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1000000.000000 0.000000 0.000000 
3.792595 49.529724 323.305804 1400.329923 4516.296175 11552.367006 24392.388372 43705.731940 67815.278992 92545.114676 112441.566358 122840.268963 121656.164078 109969.335328 91257.841658 69870.074025 49568.821396 32708.513938 20141.454243 11608.536497 6278.565485 3194.186494 1531.774357 693.733153 297.237389 120.672695 46.486762 17.014920 5.924171 1.964242 0.620819 0.187212 0.053910 0.014835 0.003904 0.000983 0.000237 0.000055 0.000012 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 60.000000 1000555.153331 2.152481 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000014 0.000042 0.000113 0.000298 0.000789 0.002122 0.005691 0.014802 0.036579 0.084879 0.184010 0.372364 0.704225 1.247631 2.076590 3.257687 4.833686 6.809268 9.145400 11.768667 14.601922 17.626224 20.997219 25.268461 31.826414 43.720429 67.170582 114.133259 206.345040 381.159708 699.124284 1252.505784 2172.869741 3634.501457 5849.387018 9049.304008 13452.034723 19212.239457 26362.846007 34758.685662 44038.432130 53621.319820 62750.026790 70580.669767 76307.489206 79297.697910 79205.673806 76038.211715 70153.917531 62196.729984 52980.517437 43353.201903 34071.502521 25711.077726 18624.573827 12946.471715 8632.975713 5520.021934 3382.989858 1986.226411 1116.586639 600.670989 309.016919 151.923198 71.322901 31.947243 13.640822 5.546480 2.145316 0.788397 0.274924 0.090840 0.028396 0.008383 0.002333 0.000611 0.000150 0.000034 0.000007 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 120.000000 1001110.614549 8.438156 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000003 0.000007 0.000014 0.000027 0.000049 0.000083 0.000133 0.000203 0.000295 0.000411 0.000554 0.000727 0.000942 0.001232 0.001689 0.002553 0.004399 0.008510 0.017537 0.036530 0.074333 0.145139 0.269658 0.475080 0.792923 1.254224 1.882426 2.685559 3.650248 4.740182 5.900523 7.067623 8.181345 9.196185 10.087916 10.854343 11.510937 12.083695 12.601891 13.092661 13.578149 14.074923 14.594836 15.146448 15.736448 16.370773 17.055394 17.796860 18.602700 19.481825 20.445088 21.506415 22.685722 24.017326 25.574850 27.543290 30.418780 35.533095 46.349239 71.453852 130.976125 269.262866 577.624404 1230.662857 2535.903838 4986.409534 9288.466887 16315.489022 26928.810448 41629.197512 60080.082349 80667.663582 100374.958130 115241.603260 121471.167675 116865.708820 101923.364446 79924.320383 55794.039914 34249.546509 18200.759637 8203.236710 3048.982880 897.257004 196.017353 28.259215 2.016659 180.000000 1001666.376819 18.607766 2.016659 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000004 0.000007 0.000013 0.000020 0.000031 0.000046 0.000064 0.000087 0.000114 0.000146 0.000182 0.000224 0.000275 0.000339 0.000439 0.000629 0.001060 0.002097 0.004560 0.010118 0.021856 0.044916 0.086964 0.158068 0.269566 0.431750 0.650710 0.925336 1.245757 1.594262 1.948753 2.287695 2.594799 2.861813 3.088723 3.281784 3.450518 3.604920 3.753621 3.903151 4.058044 4.221333 4.395135 4.581105 4.780760 4.995658 5.227511 5.478258 5.750118 6.045650 6.367824 6.720101 7.106535 7.531903 8.001868 8.523182 9.103957 9.754011 10.485322 11.312636 12.254293 13.333349 14.579172 16.029765 17.735608 19.768369 22.252802 25.523465 30.931901 44.757687 95.324314 299.036355 1079.209029 3764.314211 11832.920551 32448.400194 75665.319570 145650.542267 222079.406923 251424.153237 187854.883989 69482.720639 240.000000 1002064.064023 32.423351 69482.720639 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000003 0.000004 0.000006 0.000008 0.000011 0.000014 0.000018 0.000022 0.000027 0.000033 0.000040 0.000052 0.000075 0.000132 0.000278 0.000643 0.001506 0.003402 0.007263 0.014539 0.027220 0.047663 0.078166 0.120316 0.174296 0.238438 0.309270 0.382139 0.452241 0.515703 0.570298 0.615631 0.652788 0.683704 0.710524 0.735147 0.759021 0.783135 0.808113 0.834347 0.862096 0.891564 0.922938 0.956414 0.992205 1.030554 1.071737 1.116069 1.163915 1.215696 1.271901 1.333104 1.399982 1.473334 1.554118 1.643485 1.742834 1.853881 1.978751 2.120109 2.281346 2.466832 2.682309 2.935472 3.236951 3.602625 4.064683 4.754629 6.557396 15.830155 74.278263 420.326590 2205.969444 9954.379149 37154.825407 109887.413572 241320.246974 349747.813148 250929.078960 300.000000 1001778.864827 49.657803 250929.078960 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000004 0.000005 0.000006 0.000007 0.000009 0.000011 0.000017 0.000032 0.000072 0.000174 0.000418 0.000962 0.002079 0.004207 0.007941 0.014013 0.023130 0.035817 0.052149 0.071666 0.093300 0.115640 0.137164 0.156657 0.173374 0.187171 0.198350 0.207511 0.215313 0.222355 0.229087 0.235824 0.242755 0.250000 0.257633 0.265709 0.274274 0.283378 0.293073 0.303417 0.314476 0.326327 0.339055 0.352759 0.367555 0.383574 0.400972 0.419931 0.440668 0.463438 0.488551 0.516379 0.547379 0.582115 0.621292 0.665803 0.716794 0.775764 0.844712 0.926373 1.024749 1.147990 1.337347 1.974255 6.719283 46.900625 352.012480 2314.729453 12614.051465 54472.557543 174657.996314 369575.048149 387115.742272 360.000000 1001176.290553 70.093145 387115.742272 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000003 0.000005 0.000010 0.000023 0.000059 0.000141 0.000332 0.000719 0.001467 0.002779 0.004925 0.008156 0.012669 0.018496 0.025476 0.033235 0.041255 0.048998 0.056004 0.062011 0.066948 0.070930 0.074162 0.076891 0.079329 0.081643 0.083945 0.086306 0.088768 0.091356 0.094089 0.096982 0.100052 0.103315 0.106789 0.110496 0.114460 0.118707 0.123269 0.128182 0.133487 0.139232 0.145475 0.152280 0.159729 0.167913 0.176947 0.186969 0.198148 0.210693 0.224868 0.241009 0.259550 0.281063 0.306317 0.336379 0.372877 0.420199 0.515010 1.112600 7.530497 73.453706 651.718271 4806.949643 28101.458289 121974.302644 349388.802813 495415.288173 420.000000 1000427.458178 93.522488 495415.288173 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000004 0.000009 0.000022 0.000056 0.000131 0.000287 0.000584 0.001113 0.001973 0.003278 0.005097 0.007458 0.010283 0.013435 0.016690 0.019841 0.022687 0.025130 0.027130 0.028741 0.030040 0.031132 0.032100 0.033016 0.033923 0.034852 0.035818 0.036834 0.037905 0.039037 0.040238 0.041512 0.042867 0.044312 0.045854 0.047505 0.049276 0.051180 0.053232 0.055452 0.057860 0.060480 0.063342 0.066480 0.069936 0.073761 0.078017 0.082779 0.088143 0.094231 0.101197 0.109245 0.118647 0.129773 0.143154 0.159750 0.184808 0.292277 1.592792 18.699745 213.101024 2027.891315 15298.617770 85691.235289 316753.183760 579592.312427 480.000000 999599.608039 119.747117 579592.312427 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000004 0.000010 0.000025 0.000057 0.000128 0.000259 0.000495 0.000878 0.001462 0.002274 0.003333 0.004598 0.006014 0.007474 0.008891 0.010169 0.011266 0.012164 0.012885 0.013465 0.013950 0.014379 0.014783 0.015183 0.015591 0.016016 0.016462 0.016932 0.017428 0.017954 0.018512 0.019105 0.019737 0.020411 0.021131 0.021903 0.022733 0.023627 0.024592 0.025638 0.026774 0.028015 0.029373 0.030867 0.032518 0.034351 0.036400 0.038702 0.041310 0.044287 0.047717 0.051713 0.056424 0.062064 0.068962 0.078220 0.104809 0.424302 5.581638 78.788194 934.381296 8787.152252 61354.571532 282712.993099 644851.441484 540.000000 998726.618223 148.578468 644851.441484 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000005 0.000012 0.000028 0.000061 0.000125 0.000239 0.000426 0.000709 0.001105 0.001619 0.002237 0.002925 0.003640 0.004328 0.004955 0.005488 0.005927 0.006277 0.006560 0.006794 0.007002 0.007196 0.007389 0.007585 0.007789 0.008003 0.008229 0.008467 0.008720 0.008987 0.009272 0.009574 0.009897 0.010242 0.010611 0.011007 0.011434 0.011895 0.012394 0.012936 0.013526 0.014173 0.014883 0.015667 0.016537 0.017507 0.018597 0.019829 0.021234 0.022850 0.024728 0.026937 0.029575 0.032782 0.036887 0.045552 0.137709 1.897834 32.253036 464.216107 5299.749049 44922.510046 251288.518838 695816.700548 600.000000 997826.596524 179.835593 695816.700548 
