1e+06
983621.179159294
967698.080112808
952217.203884739
937165.494661517
922530.322979099
908299.469663715
894461.110486485
881003.801494749
867916.464985135
855188.376085471
842809.14991456
830768.729290677
819057.372961282
807665.644328067
796584.400642904
785804.782651644
775318.204664031
765116.345029173
755191.136997192
745534.759948695
736139.630974753
726998.396790977
718103.925970183
709449.301478975
701027.813504316
692832.952556937
684858.402839094
677098.035864839
669545.904321574
662196.236162261
655043.428918155
648082.044222493
641306.802535998
634712.578065572
628294.393867912
622047.417130262
615966.95462083
610048.4483018
604287.471098215
598679.722816285
593221.026205038
587907.323155475
582734.671031688
577699.239128653
572797.305251645
568025.252412482
563379.565637982
558856.828886271
554453.722066746
550167.018159703
545993.580431801
541930.359743729
537974.391946563
534122.795363507
530372.768353796
526721.586955729
523166.602605903
519705.239931843
516334.994615358
513053.431324051
509858.181708531
506746.942462953
503717.473446646
500767.595864654
497895.190505102
495098.196031414
492374.607327442
489722.473893699
487139.898292903
484625.03464316
482176.087157144
479791.308725719
477468.999544494
475207.50578187
473005.218287185
470860.571337627
468772.04142262
466738.146064459
464757.442673982
462828.527440163
460950.034252491
459120.633655091
457339.031831559
455603.969619522
453914.221553971
452268.594938455
450665.928943249
449105.093729644
447584.98959954
446104.54616954
444662.721568795
443258.50165985
441890.899281778
440558.953514925
439261.728966589
437998.315076998
436767.825444969
435569.397172642
434402.190228722
433265.386829653
